GRE Score,TOEFL Score,University Rating,SOP,LOR,CGPA,Research,Chance of Admit
329,117,5,3.7,1.8,8.77,1,0.79302526
280,118,3,2.7,1.3,8.46,0,0.74873674
266,104,1,3.0,1.2,6.05,0,0.48014763
266,114,5,3.9,3.3,9.76,1,0.8765371
286,84,1,2.9,2.9,7.14,0,0.44029164
267,92,4,1.1,4.6,9.0,0,0.6089588
332,117,5,2.9,3.5,8.94,1,0.8607522
287,109,1,1.4,4.3,9.09,0,0.7948545
338,92,1,4.8,1.7,7.23,1,0.53159934
325,94,1,4.3,4.8,6.87,0,0.69300497
330,98,2,4.4,4.3,8.77,1,0.7804241
306,117,1,2.0,4.0,7.26,1,0.62769294
269,117,5,2.3,2.3,9.69,0,0.90761006
292,111,3,3.1,3.2,9.57,0,0.86169827
266,114,5,3.3,2.6,9.21,0,0.8698829
262,99,3,4.5,3.4,7.42,0,0.5904045
273,99,4,4.7,1.5,10.0,1,0.82886547
303,92,4,3.9,1.8,8.6,0,0.57216
305,105,3,2.0,4.5,6.33,1,0.5959884
320,96,5,2.1,3.0,7.57,1,0.6486814
295,109,2,4.2,4.0,6.72,1,0.6618908
272,83,5,1.2,3.0,7.15,1,0.736554
275,87,4,2.3,2.9,9.43,0,0.620057
339,88,1,2.1,3.2,9.28,1,0.7581603
264,101,5,3.2,2.3,9.1,1,0.75392246
297,91,5,4.0,2.7,9.79,1,0.78643787
309,98,4,4.5,3.5,8.58,1,0.73083353
297,112,1,3.5,4.1,6.46,0,0.63074344
315,83,2,3.2,4.3,7.22,1,0.6812912
322,81,1,4.3,3.8,8.4,0,0.62485206
307,86,2,1.5,2.2,9.46,1,0.6775912
318,82,4,5.0,1.0,7.49,1,0.668036
336,87,1,2.8,3.5,9.75,0,0.70716333
303,88,4,2.1,2.7,7.03,1,0.6651966
314,100,3,3.6,4.2,7.41,0,0.6514338
314,100,4,2.8,3.3,6.83,0,0.6156709
260,111,1,2.5,1.9,9.94,1,0.8464094
267,80,1,3.0,4.6,9.84,1,0.7005029
263,101,2,4.4,2.6,6.46,0,0.52674145
312,81,5,3.2,1.4,8.13,1,0.73744106
317,88,3,4.1,3.2,7.61,1,0.6706511
296,118,3,4.9,2.8,7.05,0,0.6776136
308,94,2,4.6,4.8,7.16,1,0.73115814
326,95,3,1.2,3.4,6.0,1,0.7637853
278,89,5,2.2,3.7,9.31,0,0.6366875
260,88,5,3.4,2.2,8.68,1,0.7076832
288,95,5,1.4,2.7,7.3,1,0.64041764
292,91,5,1.6,2.3,9.16,1,0.73217696
311,100,4,4.5,1.9,7.34,0,0.5487907
300,109,1,3.1,1.8,8.06,0,0.60811925
282,106,3,3.6,1.3,9.95,1,0.86336076
264,92,1,2.0,3.4,9.02,1,0.6449018
330,107,2,2.5,1.3,9.62,0,0.76600033
316,102,4,3.1,4.1,9.98,0,0.85314524
265,106,4,3.1,4.7,9.68,0,0.8269152
308,101,5,3.1,2.9,8.07,1,0.6838376
281,92,2,4.6,2.7,8.28,1,0.6650723
336,120,5,3.4,3.8,8.5,0,0.8896365
335,110,2,3.5,2.3,6.38,0,0.76337343
263,103,4,3.9,1.9,8.39,0,0.6831713
331,96,5,4.5,1.1,8.96,1,0.7689555
323,94,5,2.4,1.2,6.3,1,0.5989152
296,119,2,3.5,3.7,9.03,0,0.82027143
290,95,1,3.1,4.7,6.82,1,0.6582842
296,86,2,2.3,1.9,8.24,1,0.63371134
304,93,1,1.8,1.1,8.82,0,0.58653873
267,114,5,3.9,4.4,6.07,0,0.64490044
299,102,5,4.2,4.8,9.13,1,0.79039526
264,89,3,1.9,4.7,9.73,1,0.72939616
287,80,5,3.3,3.6,7.88,0,0.5352985
340,90,4,4.8,3.2,6.8,0,0.6494724
268,120,4,3.0,4.1,6.3,1,0.6154939
261,83,1,4.4,4.3,8.66,0,0.559028
322,116,2,2.0,3.3,9.99,1,0.9586512
310,98,2,3.6,4.0,8.99,0,0.7094078
290,117,2,2.3,2.8,9.23,0,0.86083364
266,102,1,1.4,4.9,9.76,1,0.8050437
289,103,2,1.5,2.2,9.29,1,0.75712866
317,92,1,2.1,2.1,9.29,1,0.7062522
262,111,3,2.0,4.9,9.5,0,0.8807791
310,80,3,3.1,2.5,6.23,0,0.50671834
315,101,1,4.7,2.2,8.08,1,0.65225023
332,117,4,1.9,4.5,8.94,1,0.86626476
269,111,3,4.3,2.1,6.54,0,0.61412585
320,118,3,4.5,4.5,8.79,0,0.78670096
309,118,3,1.2,1.3,6.07,1,0.6886185
306,92,4,3.1,4.0,9.89,0,0.7208121
260,115,5,4.0,4.8,8.05,0,0.7466567
316,100,3,4.2,3.6,9.13,1,0.7669498
297,95,4,1.7,4.2,8.23,0,0.58810127
321,88,4,3.9,4.6,9.5,1,0.74590796
338,83,2,1.3,3.2,9.05,1,0.7685455
329,104,1,4.1,3.0,9.87,0,0.8492381
324,95,1,4.7,1.5,6.68,1,0.49551594
321,89,2,4.1,1.8,8.46,1,0.64902794
315,89,2,2.7,3.5,7.86,1,0.6577996
326,110,2,3.3,1.1,8.98,0,0.7207386
276,104,4,2.2,3.1,9.98,0,0.8500956
267,88,2,4.8,1.6,8.75,1,0.6702952
319,107,3,1.1,2.5,9.75,0,0.7809261
299,93,1,4.7,3.8,8.41,1,0.72048557
340,84,2,2.3,1.7,8.99,0,0.60726607
321,117,4,1.5,2.6,7.05,1,0.801561
300,89,4,4.6,3.4,8.8,1,0.70825005
271,117,3,4.7,2.3,8.73,1,0.8125332
313,107,1,4.4,1.0,7.77,1,0.5676195
270,89,3,4.6,3.6,7.27,1,0.6431236
319,112,1,3.2,5.0,7.72,0,0.6953472
327,99,5,3.5,2.4,8.45,1,0.72019047
337,110,3,4.0,3.4,9.34,0,0.83410156
305,86,3,2.9,4.9,8.5,1,0.68019575
297,106,4,2.8,4.0,7.36,1,0.625993
320,87,4,2.0,4.9,6.15,0,0.560518
276,93,1,4.0,2.5,6.85,0,0.4724678
325,87,2,4.5,3.4,9.88,0,0.6833708
331,82,5,2.6,2.9,6.34,0,0.5782191
295,83,3,1.8,4.2,8.24,0,0.5464279
333,99,3,2.8,2.5,8.06,0,0.6260364
266,92,1,3.7,2.4,9.84,0,0.7060299
275,85,4,1.1,2.7,6.94,0,0.41913432
273,83,4,4.9,1.1,7.91,0,0.5472764
339,100,3,3.2,3.8,8.59,1,0.76873696
284,101,2,4.5,2.1,6.93,1,0.56931794
263,98,4,3.1,3.9,8.11,0,0.59697896
288,102,5,4.3,1.2,7.95,0,0.6003544
315,96,2,3.1,3.2,8.2,0,0.60955656
265,83,1,2.6,4.2,8.95,1,0.6375164
260,111,3,2.1,2.5,8.04,0,0.6838731
298,108,5,1.7,3.1,7.52,1,0.5889943
260,110,5,1.4,1.3,9.45,1,0.81043476
322,100,1,4.2,2.9,6.79,1,0.5822941
316,89,5,2.3,4.2,9.55,0,0.67790425
326,120,2,2.4,4.7,9.09,0,0.86310846
324,116,3,3.2,4.0,7.33,0,0.8185801
324,89,4,1.4,4.9,6.83,0,0.5871994
280,115,5,1.1,1.5,9.56,0,0.7673702
289,107,3,4.8,3.3,6.45,1,0.6478052
292,99,2,4.3,1.5,8.35,1,0.6765697
307,102,3,3.3,3.3,7.71,0,0.58581007
281,83,1,3.6,1.3,6.5,1,0.56943476
313,105,3,4.6,1.8,8.36,1,0.7017257
263,101,2,2.5,4.7,9.79,0,0.7949487
314,107,5,4.2,1.4,8.99,1,0.81506014
303,88,4,4.2,4.3,8.55,0,0.6655979
271,100,1,3.3,4.3,7.57,0,0.530677
340,84,1,1.3,2.9,9.73,1,0.7646454
338,99,1,3.0,2.2,7.77,0,0.6232261
333,120,5,2.3,1.2,6.39,1,0.76537585
311,97,3,3.1,2.8,7.31,0,0.53473467
335,111,4,3.3,4.2,6.13,0,0.94042474
324,104,5,3.2,1.2,6.78,1,0.5454241
324,119,2,2.6,3.9,7.13,0,0.8673919
269,83,3,4.7,4.8,8.81,1,0.70124847
277,92,5,2.1,2.0,9.95,1,0.75196314
306,83,2,1.4,2.2,6.96,0,0.4267049
325,105,2,3.8,2.6,7.66,1,0.58562034
308,80,2,2.7,2.6,9.44,1,0.6635499
331,93,2,3.0,2.7,9.94,0,0.75207055
281,95,4,2.8,4.2,7.11,1,0.618462
285,113,4,1.8,2.5,7.31,1,0.5897929
268,84,5,4.4,4.9,9.35,0,0.6999863
280,110,2,3.8,1.1,6.33,1,0.4476119
322,96,3,1.4,2.4,6.48,1,0.6449706
265,104,2,4.3,3.0,9.57,0,0.78382653
273,107,5,2.4,2.1,8.58,1,0.74242646
292,96,5,2.0,4.7,7.57,0,0.58127874
330,119,1,1.4,1.2,6.77,0,0.75702214
283,101,4,4.9,2.7,7.28,0,0.5936251
332,99,4,2.1,1.3,7.33,1,0.5886829
334,120,5,4.4,1.2,7.31,0,0.9224874
310,96,1,2.7,3.4,9.39,1,0.76855814
261,83,1,2.0,2.7,9.71,0,0.61345345
274,90,3,1.8,4.5,9.85,0,0.6641434
294,118,2,3.3,2.8,8.7,0,0.7725214
295,93,5,3.2,4.8,8.6,0,0.6686734
298,111,3,4.1,2.1,8.54,0,0.7025158
263,96,1,2.1,3.4,7.53,1,0.5589274
323,106,1,3.2,3.3,7.99,0,0.6418351
333,101,1,2.8,3.0,9.77,1,0.85610735
265,119,1,3.6,1.0,7.86,0,0.7034181
316,81,5,4.5,3.7,8.99,1,0.75738823
289,120,3,3.6,3.8,6.44,0,0.7306283
333,93,4,1.6,1.8,9.93,0,0.61493504
326,117,3,2.5,3.1,7.49,1,0.6953725
274,82,3,1.1,1.4,6.89,1,0.71578777
276,115,5,4.1,4.2,7.59,0,0.69290024
277,118,3,1.5,3.5,9.86,0,0.98019147
278,85,3,2.6,2.4,7.86,1,0.6358472
335,102,3,4.7,3.2,6.71,0,0.73282766
328,100,2,2.6,2.0,8.15,1,0.59299177
283,84,5,3.2,4.9,7.19,0,0.57520616
307,90,1,2.4,4.7,8.09,0,0.6318576
289,105,3,3.5,3.1,6.34,0,0.5404015
274,118,4,4.9,3.4,9.13,1,0.8596456
306,116,5,4.9,2.3,9.23,1,0.8946102
303,94,4,2.9,1.3,6.88,1,0.5832846
286,119,4,4.3,3.0,8.84,1,0.8342073
323,101,2,3.9,4.9,8.17,1,0.7309324
300,83,1,1.1,4.9,7.23,0,0.5556612
327,104,4,4.4,3.6,7.14,1,0.64063084
264,94,3,2.9,4.7,7.42,1,0.6060606
312,113,3,3.5,1.2,8.39,1,0.6963528
267,84,5,2.0,4.9,8.72,0,0.60540193
281,82,1,3.3,1.8,7.26,1,0.5909197
266,98,4,3.5,3.9,8.99,0,0.6829703
281,84,4,4.5,3.1,7.42,0,0.55254275
305,117,1,2.1,1.3,8.65,1,0.7435412
289,98,1,2.5,3.8,8.21,0,0.60369235
275,87,3,4.1,4.6,7.46,1,0.65397954
338,100,3,4.9,3.3,9.04,0,0.74402636
264,87,5,4.3,4.6,8.38,1,0.7314985
326,83,5,4.6,4.1,8.11,0,0.65131503
282,99,4,3.8,1.7,9.46,1,0.77096677
320,115,3,1.1,2.2,9.35,1,0.8704769
333,85,5,2.0,4.6,6.57,1,0.73057944
264,98,5,1.8,5.0,7.27,0,0.56051916
282,85,3,3.8,3.0,7.1,1,0.6328116
338,103,5,5.0,4.7,8.65,1,0.7953817
284,84,4,1.0,1.2,9.54,0,0.5417638
267,108,5,3.2,4.2,6.67,0,0.598952
280,83,5,1.2,3.6,8.48,0,0.53894585
261,105,1,4.4,4.6,6.92,1,0.6841762
281,98,3,4.5,1.7,6.6,1,0.5578876
331,97,4,3.2,5.0,7.07,0,0.69462883
331,85,2,3.3,2.3,9.5,0,0.6250804
327,110,3,4.9,2.3,8.97,0,0.77264124
323,80,4,3.5,1.9,7.45,0,0.46004564
278,85,1,3.3,3.7,8.33,0,0.51022375
312,116,3,2.2,4.1,7.69,0,0.725675
311,81,1,1.6,4.0,6.39,1,0.73760724
306,116,1,4.7,4.5,6.47,1,0.68854
313,102,4,3.7,5.0,9.79,0,0.84283125
303,106,4,1.6,2.0,9.91,1,0.8511926
266,106,2,3.5,4.8,8.05,0,0.60381573
260,116,1,4.9,2.1,6.02,0,0.6389111
322,103,1,3.2,4.7,8.2,1,0.72354984
298,106,1,4.2,2.3,9.75,0,0.8094505
278,110,5,3.5,4.9,6.56,0,0.63795936
290,109,2,2.7,3.8,6.53,0,0.5634744
336,103,5,3.7,4.0,6.08,0,0.8508319
283,80,5,3.3,2.2,6.75,1,0.7294701
328,119,2,1.1,4.2,9.43,0,0.8708931
324,111,4,1.7,3.6,9.5,1,0.90637106
292,94,5,4.8,1.3,8.16,1,0.7158545
318,103,4,2.7,1.3,9.5,1,0.827297
292,90,4,4.8,2.6,6.13,1,0.65399474
291,117,3,3.3,4.5,9.45,0,0.88191557
318,109,1,2.4,2.3,9.26,1,0.81114274
300,97,2,1.7,1.4,7.85,1,0.587497
271,112,5,1.2,1.6,7.89,0,0.5554223
332,82,2,3.0,2.0,8.33,0,0.5128743
270,81,5,4.7,2.5,8.69,1,0.7293391
278,90,3,2.7,1.3,6.82,0,0.39582327
313,100,3,1.9,3.6,7.13,1,0.5831872
316,102,4,3.7,1.2,6.8,0,0.6646516
301,80,1,3.6,3.2,6.65,1,0.63886267
330,86,1,2.6,1.6,6.52,0,0.41866386
290,106,4,1.2,4.3,6.04,0,0.6356654
311,96,3,2.5,3.2,7.82,0,0.56969494
261,114,3,3.2,1.7,9.63,0,0.89686126
297,95,3,3.8,1.8,6.29,0,0.4623576
291,82,5,4.5,3.3,9.03,1,0.74700385
269,91,2,2.6,2.2,8.49,1,0.61277694
267,101,3,4.8,4.8,9.6,0,0.7807048
334,99,2,1.1,1.5,9.41,1,0.76608473
279,112,2,4.7,3.0,6.6,0,0.60755527
279,86,2,3.3,3.1,8.05,0,0.47200304
268,116,2,1.2,1.5,8.44,0,0.75238043
331,86,1,4.8,3.0,9.99,0,0.7168686
274,102,1,2.4,2.7,7.26,1,0.566766
322,80,4,1.2,4.3,7.64,1,0.730705
280,120,5,4.8,3.7,8.71,0,0.80323243
264,91,1,4.6,1.7,9.18,1,0.6970706
294,112,1,4.5,4.8,7.07,0,0.68245524
327,94,1,1.4,1.1,8.76,0,0.5637555
307,106,3,1.3,2.7,7.76,0,0.6369939
339,95,5,4.5,3.0,6.7,1,0.6134753
321,94,5,3.0,2.1,8.32,1,0.72010213
294,103,2,4.8,2.3,8.44,0,0.6247301
329,112,1,1.3,3.2,8.04,0,0.79489505
280,93,3,3.9,2.1,6.21,1,0.6142655
339,90,2,4.8,4.9,8.85,0,0.79557383
298,105,3,1.1,1.3,9.34,0,0.7056577
293,91,1,2.9,2.9,6.45,0,0.46819985
274,113,5,3.9,2.9,6.43,1,0.6418203
265,116,2,1.2,3.8,9.76,1,0.8809546
325,116,2,1.2,2.0,9.53,0,0.80140454
315,120,4,1.1,1.0,6.11,0,0.769528
308,106,5,1.3,3.8,9.88,1,0.86789817
260,95,3,1.1,1.5,9.63,1,0.68319726
324,118,5,4.1,4.2,7.87,0,0.79509544
287,91,2,1.4,3.3,6.14,0,0.42745352
279,108,2,1.6,4.9,8.96,1,0.7402023
307,81,2,3.4,1.6,8.55,0,0.4626897
331,85,3,2.8,1.9,6.53,0,0.52439696
324,89,2,2.7,1.4,9.07,1,0.6710464
310,112,2,4.4,4.4,8.18,1,0.7287195
302,81,5,4.3,1.1,7.78,1,0.72311527
308,97,4,2.6,2.8,6.07,0,0.6243127
284,95,1,3.9,4.2,7.24,0,0.56739783
333,85,4,3.5,3.5,7.64,1,0.712508
335,94,3,2.7,2.5,8.51,1,0.7099231
300,93,1,1.6,2.2,8.03,0,0.51708156
330,82,4,4.1,4.3,9.26,1,0.7550798
323,120,1,1.1,4.8,7.72,1,0.83417314
320,87,1,2.1,2.3,7.12,0,0.4668536
271,118,5,1.1,2.1,9.87,0,0.8822429
340,116,1,4.5,1.8,9.4,1,0.84438646
328,98,4,1.2,1.4,7.05,1,0.69219947
273,81,2,4.6,2.4,6.09,1,0.61005336
293,116,5,1.8,1.7,6.61,0,0.76755
307,116,3,3.0,4.0,8.62,0,0.75534976
320,82,2,1.0,2.6,7.46,1,0.7716748
340,113,2,4.5,3.1,9.91,1,0.9452679
294,113,2,2.3,4.0,7.91,0,0.6430396
324,116,5,5.0,4.5,9.66,1,0.9505047
318,112,4,3.1,1.1,8.83,0,0.6860452
295,101,3,1.9,3.9,8.86,1,0.7100018
338,80,1,4.1,4.1,6.65,1,0.6955009
278,98,5,1.1,3.8,8.41,0,0.5763341
301,116,5,2.1,4.9,6.26,0,0.8160648
328,94,5,4.1,4.9,9.68,0,0.79971766
278,97,3,4.7,4.3,7.21,0,0.61186033
298,95,4,4.4,2.7,9.72,1,0.791663
328,114,1,4.1,4.7,6.07,1,0.6818504
311,118,5,1.7,4.5,8.37,0,0.6920437
271,90,2,2.0,4.6,8.18,0,0.5088691
306,86,5,4.8,1.1,9.42,1,0.7745192
335,109,2,3.8,3.7,8.86,1,0.7811374
295,84,4,1.2,3.5,8.55,1,0.659877
322,81,2,1.1,5.0,9.78,1,0.734997
335,80,1,4.8,3.5,8.03,1,0.7072484
310,98,3,1.8,1.7,9.25,0,0.6546142
302,102,3,1.2,2.4,7.18,0,0.5748876
293,117,4,1.5,4.2,6.5,0,0.74588776
308,95,4,4.6,2.5,8.21,1,0.705755
277,93,3,4.7,1.4,8.0,1,0.65097886
320,83,2,1.4,2.5,7.07,1,0.7581961
316,85,1,3.5,3.3,8.57,0,0.5835305
264,83,1,2.4,3.9,9.35,0,0.56723136
283,84,2,2.8,3.8,8.66,0,0.5170041
323,114,3,3.5,3.3,7.25,1,0.59421647
318,105,4,2.6,3.7,8.7,1,0.75698715
297,88,5,4.6,2.0,8.83,1,0.7353342
292,84,5,1.6,3.1,7.2,0,0.46178612
269,104,3,1.2,3.6,8.76,0,0.72108215
296,97,2,4.1,2.2,9.3,1,0.73392344
270,117,1,4.0,1.2,7.95,0,0.69964594
283,109,2,1.6,4.7,6.28,0,0.52693814
330,111,3,2.5,3.6,8.57,0,0.7594133
280,114,3,3.3,4.7,9.07,1,0.7687154
279,99,2,1.5,1.4,9.5,1,0.7202765
269,110,2,2.7,2.0,8.25,1,0.6595642
306,99,4,2.6,1.5,9.4,1,0.7835276
306,106,5,1.9,4.9,6.18,0,0.71441656
274,96,3,3.1,1.2,9.38,1,0.72408414
303,94,4,2.4,4.2,8.03,1,0.6454546
321,91,2,3.6,1.3,9.85,0,0.70512843
265,90,2,2.2,2.3,8.85,1,0.6258886
325,87,3,3.1,3.0,9.98,0,0.70379674
335,82,4,2.6,3.7,8.75,1,0.7452903
263,112,3,3.1,2.1,6.47,1,0.52794397
282,104,2,2.8,3.5,7.66,1,0.6096619
272,117,1,1.9,2.5,9.12,0,0.85648173
340,120,4,4.0,1.3,7.25,1,0.7022369
290,96,5,3.5,4.2,7.94,1,0.6944044
275,111,5,1.7,2.6,8.9,1,0.79253584
300,101,1,2.7,3.3,9.09,0,0.7261465
260,82,4,1.7,3.7,7.28,1,0.6690841
271,103,2,4.4,1.2,6.6,0,0.52746594
315,99,1,3.1,2.0,9.52,1,0.785422
309,94,2,2.3,2.6,9.8,1,0.7659457
279,120,5,1.5,2.7,7.91,1,0.7123612
325,85,4,3.1,2.1,7.96,1,0.68751127
295,81,3,1.4,4.4,9.95,0,0.6270356
338,112,3,5.0,2.0,8.84,1,0.75805247
297,93,2,4.4,2.4,9.9,1,0.7805231
281,87,1,3.5,2.9,6.0,1,0.58704805
320,97,4,3.3,3.3,8.56,1,0.7121296
309,88,4,2.9,1.5,7.68,0,0.42328057
318,89,1,3.5,2.3,9.87,1,0.7634734
279,106,3,1.9,1.8,9.6,1,0.7964212
295,117,1,2.7,3.7,9.44,0,0.8757269
274,119,1,2.3,4.2,8.21,0,0.729028
321,89,4,1.7,2.5,9.12,0,0.5471637
262,98,2,2.2,3.2,8.52,0,0.6259575
264,107,4,1.2,4.7,6.79,0,0.54213727
315,92,4,2.8,1.0,9.99,0,0.6234581
290,104,1,3.2,3.3,6.28,1,0.5775013
294,104,2,4.1,3.2,8.2,0,0.57770723
330,89,5,3.3,3.8,9.64,1,0.7722748
329,110,5,3.8,1.4,9.81,1,0.92075425
285,84,1,1.5,1.6,6.98,1,0.627303
260,93,2,4.9,4.3,9.25,0,0.6689394
266,94,2,2.9,4.4,7.75,1,0.59796256
295,107,2,3.9,1.9,6.18,0,0.60045433
335,88,2,2.4,3.8,8.98,0,0.65888846
284,87,2,4.1,4.3,8.59,1,0.67312336
318,92,4,4.3,4.6,9.21,1,0.742758
320,86,4,4.5,4.4,6.98,1,0.71814066
288,83,2,3.1,4.2,7.58,1,0.63629526
277,100,1,2.6,3.5,6.39,0,0.47098148
300,96,4,4.2,2.4,8.17,0,0.56666493
278,81,4,1.8,3.6,8.02,1,0.6478635
263,112,4,2.5,3.7,9.42,1,0.8103284
324,113,5,3.7,3.5,7.5,1,0.657716
300,87,2,1.5,1.0,6.86,1,0.66191864
274,117,2,1.3,4.6,7.85,1,0.62926054
313,107,2,3.9,4.2,6.12,1,0.63021386
323,88,3,4.6,3.6,6.94,1,0.678402
331,80,2,4.6,1.1,8.4,0,0.47343475
274,109,4,2.7,1.9,7.3,1,0.6226063
338,111,4,2.4,4.4,6.93,0,0.90723854
309,110,4,3.1,1.5,6.89,1,0.5185557
281,83,4,4.9,3.9,7.8,0,0.60446095
277,115,3,1.5,2.8,7.45,1,0.6090388
339,94,1,1.1,3.1,7.12,1,0.678703
261,93,5,2.6,2.8,7.15,0,0.49185386
295,97,2,1.8,1.1,6.34,0,0.46950915
279,90,3,4.9,4.4,8.6,1,0.6987316
275,92,1,4.3,2.3,9.75,0,0.6844506
326,95,4,3.7,3.1,9.61,0,0.7320735
289,94,4,2.2,3.6,8.72,1,0.67188406
314,90,1,3.8,1.4,7.19,1,0.54348785
325,90,2,3.4,2.4,7.21,1,0.5746444
285,106,3,3.8,2.9,7.68,1,0.66992
316,83,5,4.8,4.8,7.62,1,0.7602201
328,105,5,4.5,4.2,7.45,1,0.6911733
261,105,5,4.2,1.1,8.8,0,0.7539565
315,94,1,3.2,3.4,8.3,1,0.6783465
321,92,1,3.8,3.2,6.72,1,0.5968529
293,101,3,2.6,1.7,8.12,0,0.59068197
315,119,1,3.4,4.0,8.55,0,0.7563016
314,100,2,3.4,2.4,7.55,0,0.5310246
279,90,3,2.6,1.5,9.09,0,0.5997814
309,81,4,4.5,3.0,6.75,1,0.6755661
284,90,3,3.7,4.4,8.3,1,0.65045345
284,105,5,3.3,1.6,6.68,0,0.5816772
312,120,2,3.2,5.0,8.92,0,0.8349314
273,94,5,1.7,2.3,7.78,1,0.6884957
319,92,1,3.9,3.5,8.73,1,0.7324864
302,94,2,1.2,2.6,9.46,0,0.675797
321,117,1,1.8,4.6,9.06,0,0.8413016
335,98,1,4.8,4.3,8.32,0,0.7342909
328,90,3,2.0,1.8,7.83,0,0.5441317
322,91,2,1.1,3.5,7.31,1,0.71163803
261,102,2,4.9,4.0,8.13,0,0.6238825
313,80,2,2.2,1.3,6.51,0,0.40938297
275,109,5,4.1,3.1,6.74,0,0.60676426
314,118,5,3.1,4.1,9.25,1,0.895996
302,102,5,4.9,3.9,9.49,0,0.7701616
320,104,1,2.3,1.9,8.92,0,0.67823106
297,100,2,2.8,2.5,7.24,1,0.5601617
304,107,1,4.0,2.8,9.81,1,0.8398125
310,90,2,3.5,2.1,9.06,1,0.6884613
301,103,1,1.4,1.3,9.68,0,0.761724
283,91,2,1.2,4.3,9.25,0,0.62530696
289,82,1,2.1,2.4,6.73,1,0.6308906
296,112,5,3.0,1.9,7.16,1,0.5945228
312,92,4,2.2,1.4,7.88,0,0.42000338
322,81,3,3.6,2.8,9.54,1,0.7093847
270,95,4,2.7,3.8,8.9,1,0.6890025
337,99,5,4.7,3.9,6.76,0,0.7280593
282,111,2,3.3,4.9,8.45,0,0.67977124
339,102,2,3.5,2.7,9.16,0,0.76014626
309,89,1,4.7,2.4,6.97,1,0.59936404
314,102,5,3.7,3.8,7.61,0,0.62966377
314,96,4,2.0,4.7,8.08,1,0.66557175
263,87,1,2.7,1.1,7.19,1,0.5795126
313,83,4,3.0,4.1,7.28,0,0.57201564
320,87,3,2.2,1.9,8.46,1,0.69385594
337,102,2,4.2,3.2,9.7,1,0.8555522
264,113,2,4.6,1.3,7.27,1,0.6074678
277,112,2,3.2,4.4,8.52,1,0.6973863
303,93,2,2.1,1.1,9.78,0,0.6783663
290,100,2,1.1,3.9,8.5,1,0.6449127
280,83,3,3.9,4.3,8.66,0,0.5832676
306,105,4,1.9,3.5,9.53,0,0.79761064
289,97,1,2.9,2.7,8.03,1,0.618616
314,116,2,4.1,4.9,7.6,0,0.6982547
327,80,2,2.2,2.6,9.34,1,0.71559525
328,82,4,3.7,2.8,8.07,0,0.5469709
300,106,1,4.1,4.7,6.86,0,0.64913166
304,95,4,5.0,4.8,8.68,1,0.74172306
333,115,4,4.3,4.0,9.27,0,0.8276206
339,102,2,1.9,4.8,7.65,1,0.70886475
289,111,3,1.8,4.2,8.77,0,0.7672351
336,93,4,3.7,2.3,9.64,0,0.70539665
304,118,5,4.9,1.8,6.67,0,0.81515414
304,90,1,2.0,3.2,8.33,0,0.56429267
338,82,2,2.9,4.7,7.52,1,0.7527514
304,94,4,4.4,1.3,7.1,0,0.49469906
314,87,2,4.9,1.9,7.81,0,0.5287251
318,105,5,3.5,4.6,8.05,1,0.7037131
264,99,1,1.9,1.2,7.55,0,0.5146045
291,81,5,4.9,3.4,9.21,0,0.662381
265,112,4,4.7,4.4,7.36,1,0.7352724
285,96,4,2.7,3.4,7.51,0,0.5251723
296,120,2,3.9,4.5,7.66,0,0.68368524
272,98,3,4.1,2.1,8.66,1,0.702514
328,118,2,2.2,2.7,6.06,1,0.77383775
284,91,3,3.6,1.8,8.36,1,0.64682305
272,90,1,4.8,4.9,7.59,1,0.68475085
279,100,4,3.0,1.7,7.23,1,0.6242677
331,106,2,4.1,2.5,7.55,0,0.64678144
319,102,3,4.9,3.7,7.23,1,0.6903373
332,94,1,3.5,2.7,9.4,0,0.7211466
280,118,1,4.2,1.3,6.32,1,0.47928262
320,101,3,2.8,3.2,7.39,0,0.6165939
338,92,1,2.5,1.6,6.43,0,0.51557654
285,90,5,3.0,1.2,7.48,0,0.45035923
313,96,1,4.0,2.4,7.68,1,0.6147582
301,94,3,1.4,4.2,6.56,0,0.52577066
270,119,4,1.1,4.9,7.75,1,0.64770633
296,113,3,4.7,3.9,10.0,0,0.8990976
270,94,2,3.7,1.9,7.95,1,0.6155566
286,92,5,3.3,3.4,7.63,1,0.6631893
293,108,4,3.4,1.3,9.22,1,0.8174054
297,116,5,4.5,2.6,8.87,0,0.7713033
320,82,3,1.9,4.5,9.4,0,0.65368885
312,89,1,3.9,1.5,6.97,1,0.55608714
324,95,3,5.0,1.5,6.45,0,0.5952863
262,119,2,2.8,2.5,6.89,1,0.58254796
326,108,5,4.5,3.8,8.77,0,0.7473174
287,97,2,3.1,1.6,7.68,0,0.49922538
273,115,2,1.5,3.8,6.4,1,0.53378564
311,114,5,2.9,1.1,6.88,0,0.77581215
289,81,5,2.6,1.6,6.91,1,0.7482904
317,104,4,2.7,1.3,6.15,1,0.5619716
313,104,4,4.4,1.9,7.46,1,0.62891847
328,107,5,4.4,2.1,7.06,0,0.7777586
274,116,4,3.6,2.2,8.88,1,0.8207435
297,98,3,4.9,3.5,6.11,0,0.60238135
337,96,2,4.4,4.1,8.47,0,0.72804904
273,101,2,2.1,4.3,9.8,1,0.7907011
316,97,1,4.8,1.3,8.93,0,0.65904653
318,105,5,4.4,1.7,7.93,0,0.5871478
267,94,5,3.1,1.0,6.06,1,0.6710779
